,Code,year,month,CO2Value,Name,Country,Latitude,Longitude,Elevation (meters),Time from GMT
13956,SEY,2017,64,03.57,Mahe Island,Seychelles,-4.6819999999999995,55.532,2.0,+4 hours
13957,SEY,2017,74,03.93,Mahe Island,Seychelles,-4.6819999999999995,55.532,2.0,+4 hours
13958,SEY,2017,84,03.64,Mahe Island,Seychelles,-4.6819999999999995,55.532,2.0,+4 hours
13959,SEY,2017,94,03.76,Mahe Island,Seychelles,-4.6819999999999995,55.532,2.0,+4 hours
13960,SEY,2017,10,404.37,Mahe Island,Seychelles,-4.6819999999999995,55.532,2.0,+4 hours
13961,SEY,2017,11,405.36,Mahe Island,Seychelles,-4.6819999999999995,55.532,2.0,+4 hours
13962,SEY,2017,12,406.71,Mahe Island,Seychelles,-4.6819999999999995,55.532,2.0,+4 hours
13963,SGP,2002,43,77.68,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13964,SGP,2002,53,74.75,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13965,SGP,2002,63,74.22,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13966,SGP,2002,73,72.78,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13967,SGP,2002,83,68.45,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13968,SGP,2002,93,70.19,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13969,SGP,2002,10,376.37,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13970,SGP,2002,11,378.05,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13971,SGP,2002,12,381.27,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13972,SGP,2003,13,85.33,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13973,SGP,2003,23,86.39,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13974,SGP,2003,33,84.00,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13975,SGP,2003,43,78.50,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13976,SGP,2003,53,75.95,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13977,SGP,2003,63,74.84,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13978,SGP,2003,73,74.65,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13979,SGP,2003,83,74.60,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13980,SGP,2003,93,74.04,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13981,SGP,2003,10,374.08,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13982,SGP,2003,11,377.21,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13983,SGP,2003,12,380.94,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13984,SGP,2004,13,80.27,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13985,SGP,2004,23,81.51,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13986,SGP,2004,33,81.66,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13987,SGP,2004,43,78.39,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13988,SGP,2004,53,78.58,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13989,SGP,2004,63,79.29,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13990,SGP,2004,73,75.71,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13991,SGP,2004,83,72.19,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13992,SGP,2004,93,73.77,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13993,SGP,2004,10,377.73,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13994,SGP,2004,11,380.71,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13995,SGP,2004,12,381.68,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13996,SGP,2005,13,82.59,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13997,SGP,2005,23,83.46,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13998,SGP,2005,33,82.71,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
13999,SGP,2005,43,81.51,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14000,SGP,2005,53,82.24,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14001,SGP,2005,63,79.03,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14002,SGP,2005,73,75.12,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14003,SGP,2005,83,77.89,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14004,SGP,2005,93,79.87,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14005,SGP,2005,10,380.68,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14006,SGP,2005,11,383.66,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14007,SGP,2005,12,384.39,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14008,SGP,2006,13,84.88,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14009,SGP,2006,23,88.01,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14010,SGP,2006,33,88.42,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14011,SGP,2006,43,87.53,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14012,SGP,2006,53,86.14,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14013,SGP,2006,63,79.39,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14014,SGP,2006,73,78.58,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14015,SGP,2006,83,83.04,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14016,SGP,2006,93,80.78,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14017,SGP,2006,10,384.33,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14018,SGP,2006,11,390.17,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14019,SGP,2006,12,389.85,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14020,SGP,2007,13,90.40,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14021,SGP,2007,23,91.18,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14022,SGP,2007,33,88.84,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14023,SGP,2007,43,88.17,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14024,SGP,2007,53,87.16,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14025,SGP,2007,63,84.30,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14026,SGP,2007,73,83.98,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14027,SGP,2007,83,83.48,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14028,SGP,2007,93,83.08,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14029,SGP,2007,10,384.64,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14030,SGP,2007,11,388.95,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14031,SGP,2007,12,391.61,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14032,SGP,2008,13,91.57,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14033,SGP,2008,23,93.35,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14034,SGP,2008,33,93.86,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14035,SGP,2008,43,90.04,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14036,SGP,2008,53,86.51,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14037,SGP,2008,63,83.53,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14038,SGP,2008,73,82.59,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14039,SGP,2008,83,82.11,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14040,SGP,2008,93,79.92,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14041,SGP,2008,10,385.07,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14042,SGP,2008,11,391.75,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14043,SGP,2008,12,395.87,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14044,SGP,2009,13,94.65,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14045,SGP,2009,23,94.02,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14046,SGP,2009,33,94.92,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14047,SGP,2009,43,93.62,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14048,SGP,2009,53,91.78,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14049,SGP,2009,63,92.64,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14050,SGP,2009,73,96.26,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14051,SGP,2009,83,90.46,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14052,SGP,2009,93,84.46,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14053,SGP,2009,10,391.02,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14054,SGP,2009,11,394.02,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14055,SGP,2009,12,397.35,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14056,SGP,2010,14,03.63,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14057,SGP,2010,24,02.02,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14058,SGP,2010,33,96.86,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14059,SGP,2010,43,93.77,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14060,SGP,2010,53,91.79,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14061,SGP,2010,63,88.45,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14062,SGP,2010,73,87.75,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14063,SGP,2010,83,93.30,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14064,SGP,2010,93,93.22,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14065,SGP,2010,10,391.99,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14066,SGP,2010,11,397.68,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14067,SGP,2010,12,401.58,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14068,SGP,2011,14,00.81,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14069,SGP,2011,24,00.14,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14070,SGP,2011,33,99.47,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14071,SGP,2011,43,98.71,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14072,SGP,2011,53,94.25,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14073,SGP,2011,63,91.03,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14074,SGP,2011,73,95.57,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14075,SGP,2011,83,94.10,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14076,SGP,2011,93,86.85,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14077,SGP,2011,10,389.89,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14078,SGP,2011,11,396.67,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14079,SGP,2011,12,397.85,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14080,SGP,2012,13,98.17,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14081,SGP,2012,23,98.87,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14082,SGP,2012,33,95.32,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14083,SGP,2012,43,91.76,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14084,SGP,2012,53,94.03,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14085,SGP,2012,63,96.12,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14086,SGP,2012,73,94.30,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14087,SGP,2012,83,93.82,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14088,SGP,2012,93,96.52,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14089,SGP,2012,10,398.91,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14090,SGP,2012,11,400.41,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14091,SGP,2012,12,403.42,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14092,SGP,2013,14,04.21,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14093,SGP,2013,24,04.56,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14094,SGP,2013,34,03.95,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14095,SGP,2013,44,00.57,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14096,SGP,2013,53,98.96,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14097,SGP,2013,63,97.64,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14098,SGP,2013,73,94.77,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14099,SGP,2013,83,92.36,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14100,SGP,2013,93,94.30,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14101,SGP,2013,10,398.57,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14102,SGP,2013,11,402.01,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14103,SGP,2013,12,404.73,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14104,SGP,2014,14,04.61,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14105,SGP,2014,24,03.71,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14106,SGP,2014,34,04.58,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14107,SGP,2014,44,04.42,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14108,SGP,2014,54,03.44,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14109,SGP,2014,64,00.90,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14110,SGP,2014,73,92.08,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14111,SGP,2014,83,89.28,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14112,SGP,2014,93,94.76,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14113,SGP,2014,10,399.20,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14114,SGP,2014,11,406.13,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14115,SGP,2014,12,411.48,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14116,SGP,2015,14,07.73,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14117,SGP,2015,24,07.57,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14118,SGP,2015,34,09.59,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14119,SGP,2015,44,05.42,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14120,SGP,2015,54,02.01,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14121,SGP,2015,64,02.25,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14122,SGP,2015,73,99.98,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14123,SGP,2015,83,95.83,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14124,SGP,2015,93,99.32,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14125,SGP,2015,10,405.79,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14126,SGP,2015,11,407.21,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14127,SGP,2015,12,408.92,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14128,SGP,2016,14,10.58,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14129,SGP,2016,24,09.49,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14130,SGP,2016,34,07.58,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14131,SGP,2016,44,05.60,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14132,SGP,2016,54,04.04,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14133,SGP,2016,64,05.15,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14134,SGP,2016,74,05.29,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14135,SGP,2016,84,02.72,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14136,SGP,2016,94,03.30,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14137,SGP,2016,10,407.61,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14138,SGP,2016,11,411.04,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14139,SGP,2016,12,412.32,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14140,SGP,2017,14,12.84,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14141,SGP,2017,24,12.72,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14142,SGP,2017,34,12.41,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14143,SGP,2017,44,10.43,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14144,SGP,2017,54,07.21,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14145,SGP,2017,64,05.83,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14146,SGP,2017,74,04.41,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14147,SGP,2017,83,98.56,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14148,SGP,2017,93,99.01,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14149,SGP,2017,10,409.84,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14150,SGP,2017,11,415.72,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14151,SGP,2017,12,415.59,"Southern Great Plains, Oklahoma",United States,36.607,-97.48899999999999,314.0,-6 hours
14152,SHM,1985,93,40.13,"Shemya Island, Alaska",United States,52.711000000000006,174.12599999999998,23.0,-10 hours
